DataSupplier,DataSet,Commodity,Species,SpeciesType,SACN,Volume,Units,CalendarYear,TemporalResolution,Flag,FlagDescription
MMO,Sea Fisheries Statistics,Production,Other molluscs,Molluscs,Shellfish,694426455,Grams,2020,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Seabass,Marine,Lean,451158050,Grams,2012,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Brill,Marine,Lean,185009580,Grams,2012,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Cod,Marine,Lean,13233261550,Grams,2012,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Dogfish,Marine,Lean,309157700,Grams,2012,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Gurnard,Marine,Lean,1146215500,Grams,2012,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Haddock,Marine,Lean,17588289700,Grams,2012,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Hake,Marine,Lean,4173423300,Grams,2012,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Halibut,Marine,Oily,32148540,Grams,2012,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Ling,Marine,Lean,2337148650,Grams,2012,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Megrim,Marine,Lean,2077766595,Grams,2012,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Monkfish,Marine,Lean,6734765250,Grams,2012,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Plaice,Marine,Lean,8438042745,Grams,2012,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Pollock,Marine,Lean,1115868850,Grams,2012,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Coley,Marine,Lean,6536547000,Grams,2012,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Sandeel,Marine,Oily,NA,Grams,2012,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Skate,Marine,Lean,1453594050,Grams,2012,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Sole,Marine,Lean,912290175,Grams,2012,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Turbot,Marine,Lean,341778330,Grams,2012,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Whiting,Marine,Lean,5569447950,Grams,2012,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Witch,Marine,Lean,494296515,Grams,2012,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Other marine fish,Marine,Lean,5237984600,Grams,2012,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Herring,Marine,Oily,53347741531,Grams,2012,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Horse mackerel,Marine,Oily,7201691987,Grams,2012,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Mackerel,Marine,Oily,72601889204,Grams,2012,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Sardine,Marine,Oily,4475242512,Grams,2012,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Other marine fish,Marine,Oily,4156908900,Grams,2012,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Cockle,Molluscs,Shellfish,680354310,Grams,2012,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Crab,Crustaceans,Shellfish,14559904035,Grams,2012,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Cuttlefish,Molluscs,Other,4286586720,Grams,2012,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Lobster,Crustaceans,Shellfish,1425755070,Grams,2012,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Mussel,Molluscs,Shellfish,208945740,Grams,2012,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Nephrops,Crustaceans,Shellfish,14740624080,Grams,2012,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Scallop,Molluscs,Shellfish,17418595830,Grams,2012,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Prawn,Crustaceans,Shellfish,1007423325,Grams,2012,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Squid,Molluscs,Other,6049799840,Grams,2012,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Whelk,Molluscs,Shellfish,4958821110,Grams,2012,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Other molluscs,Molluscs,Shellfish,1154916855,Grams,2012,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Seabass,Marine,Lean,402826550,Grams,2013,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Brill,Marine,Lean,173746710,Grams,2013,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Cod,Marine,Lean,14740003300,Grams,2013,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Dogfish,Marine,Lean,344374150,Grams,2013,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Gurnard,Marine,Lean,1119349000,Grams,2013,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Haddock,Marine,Lean,19872954650,Grams,2013,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Hake,Marine,Lean,4476205700,Grams,2013,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Halibut,Marine,Oily,22695525,Grams,2013,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Ling,Marine,Lean,2295920200,Grams,2013,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Megrim,Marine,Lean,2378829240,Grams,2013,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Monkfish,Marine,Lean,6781586000,Grams,2013,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Plaice,Marine,Lean,9551778930,Grams,2013,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Pollock,Marine,Lean,1128249800,Grams,2013,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Coley,Marine,Lean,7343431300,Grams,2013,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Sandeel,Marine,Oily,1276339584,Grams,2013,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Skate,Marine,Lean,1480014000,Grams,2013,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Sole,Marine,Lean,1035097200,Grams,2013,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Turbot,Marine,Lean,336917880,Grams,2013,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Whiting,Marine,Lean,6344279100,Grams,2013,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Witch,Marine,Lean,449392005,Grams,2013,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Other marine fish,Marine,Lean,5158002050,Grams,2013,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Herring,Marine,Oily,55365665018,Grams,2013,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Horse mackerel,Marine,Oily,4885486796,Grams,2013,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Mackerel,Marine,Oily,70438086118,Grams,2013,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Sardine,Marine,Oily,2067860288,Grams,2013,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Other marine fish,Marine,Oily,2824176350,Grams,2013,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Cockle,Molluscs,Shellfish,3036328290,Grams,2013,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Crab,Crustaceans,Shellfish,14534019135,Grams,2013,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Cuttlefish,Molluscs,Other,2955901600,Grams,2013,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Lobster,Crustaceans,Shellfish,1347617340,Grams,2013,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Mussel,Molluscs,Shellfish,148837080,Grams,2013,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Nephrops,Crustaceans,Shellfish,12819578175,Grams,2013,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Scallop,Molluscs,Shellfish,15019399680,Grams,2013,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Prawn,Crustaceans,Shellfish,393264405,Grams,2013,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Squid,Molluscs,Other,3186167440,Grams,2013,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Whelk,Molluscs,Shellfish,6051349290,Grams,2013,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
MMO,Sea Fisheries Statistics,Production,Other molluscs,Molluscs,Shellfish,929646180,Grams,2013,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
